,1,2,3,4
3011,25612,27800,545.2779108,2
3012,39049,60539,545.2982364,4
3013,30218,43746,545.3200895,2
3014,60585,62972,545.3331296,9
3015,28238,62198,545.3876297,3
3016,60203,62029,545.5046593,5
3017,355,42015,545.5327671,2
3018,25850,33134,545.5355167,2
3019,42630,61954,545.5648449,3
3020,62006,62193,545.622122,4
3021,24567,61819,545.6940535,3
3022,60255,60655,545.719525,5
3023,37110,62138,545.7959326,5
3024,41777,45931,545.838804,2
3025,35828,50590,545.8415521,2
3026,61147,62272,545.909307,7
3027,33266,62131,546.0091574,3
3028,25970,50582,546.0228933,2
3029,25189,62855,546.0271971,5
3030,4942,22153,546.1391764,2
3031,61037,61792,546.1477212,6
3032,23203,62502,546.3060803,3
3033,21427,48908,546.6141235,2
3034,15192,50440,546.7622884,2
3035,45559,61349,546.781492,4
3036,18174,28794,546.794294,2
3037,60944,62019,546.7964887,5
3038,45803,62089,546.8188304,4
3039,6003,55635,546.8473279,2
3040,60929,62121,546.9299163,5
3041,36608,57516,546.9396676,2
3042,12314,32054,547.1571986,2
3043,25394,61575,547.2799406,4
3044,50797,50847,547.3993058,2
3045,35595,41967,547.5865228,2
3046,61173,62114,547.5951972,6
3047,21220,40352,547.6349149,2
3048,14359,51197,547.644958,2
3049,45795,61544,547.8114031,3
3050,4953,60329,547.8673805,3
3051,1197,10455,547.8704226,2
3052,38787,60946,547.8926294,3
3053,54786,61478,547.9917883,4
3054,17541,29087,548.020985,2
3055,15813,61727,548.5529449,3
3056,57430,61094,548.6055049,3
3057,48022,61242,548.6209985,3
3058,1181,23970,548.6264667,2
3059,23473,32482,548.9489958,2
3060,1915,12479,549.0473568,2
3061,61746,62554,549.1009318,6
3062,6530,11679,549.1074576,2
3063,41372,48989,549.1174738,2
3064,58083,62367,549.2070041,3
3065,25857,25983,549.3942118,2
3066,60882,61215,549.4110483,4
3067,1639,30504,549.4124134,2
3068,35899,44772,549.4278843,2
3069,60400,61738,549.4720193,8
3070,48175,61267,549.5748357,4
3071,60753,61887,549.7877166,5
3072,62178,62341,549.9269648,6
3073,62030,62657,549.9574984,8
3074,13168,13399,549.9581802,2
3075,11954,61413,549.9730296,4
3076,10926,49326,550.0718135,2
3077,23515,31809,550.1999636,2
3078,30200,49706,550.2453998,2
3079,21230,29285,550.4062136,2
3080,55173,60759,550.4113613,3
3081,25853,61839,550.4349795,3
3082,41694,62110,550.4473938,3
3083,8811,61977,550.6586965,3
3084,26268,61308,550.6931995,3
3085,16835,60349,550.7177135,3
3086,1012,61190,551.0145189,3
3087,6985,17243,551.1070676,2
3088,8189,54005,551.162408,2
3089,60360,60825,551.2540249,4
3090,46416,62162,551.2653626,5
3091,24619,62023,551.2893977,3
3092,61566,61764,551.3336644,7
3093,19482,21618,551.4208919,2
3094,58830,62439,551.5389379,5
3095,26002,55412,551.8124681,2
3096,61957,62369,551.9127346,6
3097,57400,62731,552.0138585,5
3098,47495,58480,552.0172099,2
3099,32187,62585,552.051779,4
3100,39367,43369,552.1639249,2
3101,1902,55018,552.1775077,2
3102,32158,62167,552.3136186,4
3103,24808,61965,552.3735451,6
3104,12143,23127,552.5169681,2
3105,8679,17151,552.5567844,2
3106,27920,61677,552.6029316,3
3107,11205,62043,552.9770942,4
3108,60120,60848,553.023357,6
3109,53012,61463,553.0412884,3
3110,60427,62351,553.0612211,7
3111,10468,28191,553.0678078,2
3112,50056,60376,553.14314,3
3113,3605,9017,553.3416666,2
3114,17422,46865,553.4645427,2
3115,60584,60785,553.5110658,4
3116,35396,62183,553.5160341,3
3117,61584,62065,553.5166664,8
3118,7363,60449,553.5563807,3
3119,31529,62653,553.8428177,6
3120,19894,50838,553.9061292,2
3121,34792,61180,554.0222619,3
3122,56660,61214,554.1267003,5
3123,32019,60896,554.1320541,3
3124,21587,42067,554.1344602,2
3125,33634,62368,554.1813783,3
3126,8402,62209,554.253101,4
3127,60731,61730,554.3572855,5
3128,43128,60620,554.5030808,3
3129,57192,61084,554.5093928,3
3130,9618,62330,554.539148,6
3131,54103,62184,554.5880453,5
3132,61051,61432,554.7859948,4
3133,15152,61574,554.786145,3
3134,9299,39505,554.848628,2
3135,47384,62116,554.8798669,3
3136,61027,62210,555.043692,4
3137,33091,60796,555.2858123,3
3138,22074,26393,555.3467385,2
3139,37849,38311,555.4763721,2
3140,20319,61245,555.4817729,3
3141,24168,38909,555.6689662,2
3142,16381,61827,555.6851627,3
3143,3602,14980,555.8084202,2
3144,21709,62223,555.9904076,3
3145,11561,15507,556.0350708,2
3146,710,32528,556.0863242,2
3147,51509,61231,556.2175833,3
3148,10098,22412,556.2463483,2
3149,60241,62236,556.3720278,6
3150,36535,42040,556.4126167,2
3151,30550,44724,556.6596806,2
3152,6408,61253,556.7456032,3
3153,28819,61151,556.7629657,3
3154,61315,62208,556.9666058,5
3155,61459,61604,557.0374015,5
3156,59713,61446,557.1636504,3
3157,22689,37081,557.2315497,2
3158,60462,61348,557.2391467,5
3159,57049,62227,557.2612493,5
3160,60749,62983,557.7949444,5
3161,41409,54901,557.8028325,2
3162,31578,62051,557.8059698,4
3163,46178,62192,558.0143367,4
3164,25160,31715,558.4084527,2
3165,3675,62254,558.4146309,5
3166,25989,62106,558.4388955,3
3167,4763,61630,558.5576664,3
3168,10686,31853,558.8237647,2
3169,6303,61529,558.8968301,3
3170,61434,62214,559.0010733,5
3171,152,43615,559.0903326,2
3172,20232,61504,559.1365367,3
3173,1369,40423,559.1752856,2
3174,30292,31787,559.1824389,2
3175,60850,61632,559.1931688,4
3176,34169,61852,559.2566495,3
3177,60684,61282,559.2870462,4
3178,57517,62620,559.438111,6
3179,61194,61678,559.5590526,6
3180,55121,62136,559.575335,9
3181,4090,5098,559.6043245,2
3182,18758,33354,559.6168332,2
3183,30274,45782,559.650784,2
3184,38482,61479,559.6805637,3
3185,38160,55524,559.6865194,2
3186,25302,61506,559.7785276,3
3187,9884,62490,560.2109722,3
3188,11134,17394,560.2195998,2
3189,54061,59965,560.2945654,2
3190,8156,14221,560.2972425,2
3191,61627,61698,560.4173827,7
3192,60899,61973,560.7863527,8
3193,29773,61975,561.0439674,3
3194,48468,61538,561.1220901,3
3195,56020,60709,561.1286246,3
3196,51651,60302,561.2203964,3
3197,60910,62074,561.5088728,7
3198,1676,4970,561.6431251,2
3199,17475,22305,561.6920865,2
3200,31038,31406,561.7259118,2
3201,7747,62211,561.8074997,3
3202,51606,61386,561.8294225,5
3203,2326,16287,561.8665322,2
3204,24262,57228,561.9297109,2
3205,1686,20806,561.979537,2
3206,13157,13315,562.2446087,2
3207,5582,60094,562.2570586,3
3208,48085,48368,562.317526,2
3209,21725,59056,562.3975462,2
3210,124,61018,562.4508867,5
3211,61951,62280,562.7310785,5
3212,31113,51784,562.8321242,2
3213,56326,61499,562.9416784,3
3214,57317,62146,563.0603875,3
3215,60531,61227,563.1255379,7
3216,4960,60517,563.2521638,3
3217,671,691,563.2628161,2
3218,61863,62056,563.3288856,9
3219,16907,25244,563.3622281,2
3220,61206,61939,563.4252391,6
3221,6070,61787,563.4648762,3
3222,32063,55855,563.4722708,2
3223,11995,62902,563.9604005,3
3224,351,28355,564.0221627,2
3225,42380,61371,564.1929339,3
3226,29479,46705,564.2082949,2
3227,54825,61273,564.2401971,4
3228,62095,62862,564.2413343,8
3229,61916,61997,564.2534891,4
3230,13160,33646,564.3615862,2
3231,11279,42243,564.4014529,2
3232,10362,61424,564.4129694,4
3233,33782,47916,564.4404309,2
3234,61469,61985,564.4767489,4
3235,32353,62882,564.5721094,3
3236,10868,61970,564.6467923,3
3237,4486,62055,564.8259319,3
3238,5233,43167,564.9353945,2
3239,61145,62219,565.2260905,5
3240,31209,62070,565.3453222,3
3241,21753,22333,565.3768655,2
3242,14056,33428,565.3795186,2
3243,19297,61974,565.5621098,4
3244,61071,62015,565.6727558,6
3245,26492,61241,565.8271653,7
3246,20870,54485,566.0574176,2
3247,53187,61765,566.1760621,3
3248,60287,62241,566.2892371,4
3249,698,61657,566.3601622,4
3250,20384,61750,566.3922375,4
3251,8781,62566,566.4482913,3
3252,36085,61028,566.4762425,3
3253,62140,62570,566.5196672,5
3254,30430,45186,566.5271397,2
3255,60324,60403,566.6178018,5
3256,4751,61904,566.6862742,3
3257,9628,27336,566.7195073,2
3258,20576,39082,566.8033169,2
3259,6977,62749,566.804199,5
3260,61561,62384,566.8681799,5
3261,4950,62317,566.8722666,4
3262,47535,61057,567.0387994,3
3263,7303,23751,567.0961118,2
3264,5245,5681,567.2019041,2
3265,40860,43426,567.2098377,2
3266,19966,38736,567.2468598,2
3267,33425,37225,567.2741841,2
3268,29964,32294,567.3667244,2
3269,18153,57796,567.3896368,2
3270,61906,62085,567.4383961,6
3271,42968,44650,567.4768718,2
3272,41555,43007,567.5314969,2
3273,61347,62278,567.5938102,5
3274,61238,61679,567.6088736,6
3275,44125,59750,567.6266379,2
3276,20558,41928,567.643374,2
3277,61161,61623,567.8107079,6
3278,36997,62307,567.8338959,3
3279,16944,62388,567.9929577,4
3280,26867,62650,568.0346234,3
3281,12415,61200,568.2948179,3
3282,42849,61049,568.4282423,3
3283,47542,61991,568.5194221,3
3284,16720,62073,568.5663257,3
3285,20845,59645,568.5674982,2
3286,15316,36801,568.5762922,2
3287,6900,30535,568.7160979,2
3288,14354,36687,568.7732413,2
3289,28878,61332,568.7861344,3
3290,105,62526,568.795804,3
3291,5090,27136,569.2099788,2
3292,60907,61535,569.2227156,4
3293,22533,39437,569.2354522,2
3294,24362,42416,569.2477492,2
3295,61498,61981,569.2560935,6
3296,22639,28979,569.3030827,2
3297,61341,61859,569.3232825,4
3298,60857,61690,569.4022597,5
3299,25549,62531,569.4230999,4
3300,12492,53392,569.4453442,2
3301,60524,61257,569.4536856,4
3302,61553,62288,569.7464641,9
3303,60997,61567,569.7653026,4
3304,6458,62943,569.8201471,3
3305,28245,52073,569.8815666,2
3306,48845,63113,569.9119815,3
3307,3228,26054,569.9184152,2
3308,60779,61067,569.9416637,4
3309,45989,61933,570.0558452,4
3310,45147,60898,570.2858932,3
3311,19652,55716,570.3043047,2
3312,5375,38845,570.4322922,2
3313,838,61665,570.5155563,3
3314,23908,62461,570.5964715,3
3315,61955,62112,570.6342086,5
3316,24544,27868,570.675915,2
3317,1640,61414,570.7903877,3
3318,61620,62606,570.8639651,6
3319,41454,46916,570.9054212,2
3320,24699,24743,570.9675998,2
3321,60889,61822,571.0249265,5
3322,22452,47446,571.1637243,2
3323,26295,62190,571.1940709,3
3324,29669,61744,571.2655541,3
3325,46679,60461,571.3466548,3
3326,61249,62771,571.4470521,5
3327,37719,60662,571.4939486,3
3328,60135,62091,571.5547801,5
3329,24617,51112,571.56277,2
3330,41536,63000,571.6907672,4
3331,39102,41909,571.8706147,2
3332,13711,61513,571.9423048,3
3333,5301,62445,572.1137707,4
3334,15428,61655,572.1806533,5
3335,52735,52791,572.2473242,2
3336,18616,48610,572.318967,2
3337,23559,61436,572.4435926,3
3338,2432,13636,572.5766324,2
3339,39605,39651,572.5766324,2
3340,61591,61918,572.6281516,4
3341,60406,61684,572.6700039,5
3342,9768,9988,572.7137156,2
3343,1365,32295,572.8673494,2
3344,48943,58806,573.0314128,2
3345,9747,11159,573.0628238,2
3346,35089,58341,573.2207254,2
3347,23353,62376,573.321027,3
3348,99,29227,573.3245154,2
3349,17639,31739,573.3471898,2
3350,61873,62340,573.462437,7
3351,50367,61617,573.4806012,4
3352,22560,50103,573.524193,2
3353,765,49283,573.5921896,2
3354,9072,62134,573.6061366,3
3355,30007,61900,573.7703373,5
3356,24163,62495,573.8028117,3
3357,61547,61828,573.8415245,7
3358,358,16988,573.8518973,2
3359,60452,61932,573.9549012,7
3360,54173,61892,573.9648654,3
3361,61736,62068,573.9939024,4
3362,44389,62699,574.0191634,3
3363,12041,61089,574.0897142,3
3364,2375,44183,574.1167129,2
3365,535,7821,574.1271636,2
3366,61458,62080,574.1792984,5
3367,21603,43911,574.4127436,2
3368,52594,62390,574.5200896,3
3369,60032,62151,574.5592597,7
3370,4972,61295,574.57361,4
3371,17135,62807,574.6013111,4
3372,2512,13180,574.8251908,2
3373,7404,30475,574.8756387,2
3374,29532,45598,574.9147763,2
3375,17125,29323,575.0747777,2
3376,25443,62166,575.2156117,4
3377,1452,61457,575.2723992,4
3378,60615,62226,575.2892026,9
3379,60897,61912,575.3024712,5
3380,29447,57440,575.3729225,2
3381,44473,61881,575.4210053,3
3382,61217,61702,575.4500268,5
3383,19278,62053,575.5931723,4
3384,25749,52552,575.5936066,2
3385,52317,62630,575.5951992,4
3386,33902,46696,575.727366,2
3387,21288,62707,575.7805055,7
3388,34849,61035,575.8382296,4
3389,5930,20772,575.908847,2
3390,16971,21698,576.0043403,2
3391,7472,62305,576.0154801,4
3392,60791,62302,576.169246,4
3393,20604,61220,576.2103204,3
3394,6778,45574,576.4434057,2
3395,24918,46880,576.4902428,2
3396,21196,62283,576.8303043,5
3397,33871,38996,576.9081383,2
3398,12850,56028,577.0987784,2
3399,28925,62545,577.1924867,4
3400,4913,62025,577.2154422,3
3401,55767,62329,577.2578858,3
3402,27201,62636,577.270445,4
3403,587,3393,577.3603727,2
3404,61464,62929,577.4230932,7
3405,47880,60891,577.5020923,4
3406,31780,62507,577.5639936,4
3407,25368,46382,577.9775082,2
3408,46840,61422,578.1275811,4
3409,61835,62690,578.1336351,4
3410,33705,63176,578.2245239,5
3411,11557,50110,578.3217098,2
3412,24814,62270,578.497796,5
3413,60689,61845,578.8131535,5
3414,3956,55671,578.851449,2
3415,16224,20332,578.8808167,2
3416,406,15266,578.9257293,2
3417,7877,36731,578.9740927,2
3418,61769,62186,579.0243436,7
3419,61148,62252,579.1030996,5
3420,3915,51765,579.1390161,2
3421,11430,57825,579.2685042,2
3422,41525,62348,579.2866303,3
3423,29080,61923,579.4431235,3
3424,6002,19937,579.550688,2
3425,45955,46085,579.5903726,2
3426,25153,62181,579.8669675,5
3427,26442,33406,579.883609,2
3428,22642,31278,579.894818,2
3429,34418,63031,579.9044462,4
3430,61081,62656,580.1061233,7
3431,60613,61175,580.1690558,5
3432,6262,62206,580.1959439,3
3433,61442,62334,580.3843554,4
3434,728,52484,580.5092592,2
3435,51739,62153,580.5715575,3
3436,54643,54789,580.6780519,2
3437,32924,42594,580.8097795,2
3438,62383,62487,580.8196794,4
3439,23290,27159,580.8545429,2
3440,55787,60470,580.9061886,3
3441,29083,62964,580.9568257,4
3442,30947,37126,581.0421671,2
3443,61928,62380,581.0601149,7
3444,60334,61243,581.1664994,6
3445,14936,41332,581.3045673,2
3446,60162,62046,581.3045673,4
3447,5544,18916,581.4043343,2
3448,45816,60713,581.6459404,3
3449,61636,62691,581.7317512,11
3450,17254,61666,581.8722655,3
3451,61815,62144,581.890024,4
3452,50525,62040,582.0420947,3
3453,17413,17459,582.2130194,2
3454,20677,24919,582.3074789,2
3455,28035,60295,582.351841,3
3456,61239,61272,582.384123,5
3457,31280,61088,582.3921932,3
3458,5507,62142,582.4759222,5
3459,13657,61637,582.5736005,3
3460,52961,61924,582.5970592,3
3461,34264,41836,582.7014673,2
3462,3411,58368,582.8087165,2
3463,12049,12261,582.821585,2
3464,17225,61661,582.8870674,3
3465,9453,36633,583.030874,2
3466,10027,42307,583.1089092,2
3467,24710,54428,583.1260584,2
3468,50465,63110,583.2220846,3
3469,43984,63209,583.2760924,6
3470,27202,33339,583.3103805,2
3471,1717,62349,583.627107,5
3472,61891,62944,583.8672794,4
3473,35490,55418,584.0838981,2
3474,22972,35006,584.3184064,2
3475,22785,62347,584.3493533,4
3476,59153,62688,584.4655678,4
3477,29909,62727,584.9565511,4
3478,61236,62194,585.0350417,4
3479,23618,49514,585.1871496,2
3480,61044,61514,585.2364764,8
3481,21904,44392,585.2708775,2
3482,20263,41333,585.2990689,2
3483,21572,23164,585.323842,2
3484,25719,58189,585.4707508,2
3485,19630,30920,585.4801448,2
3486,61059,62572,585.4915314,6
3487,61319,61952,585.6944596,4
3488,13003,32315,585.7038501,2
3489,13855,62468,585.7428332,4
3490,11004,61210,585.7476704,4
3491,6052,32808,585.9530698,2
3492,25303,25323,586.0776399,2
3493,3587,32979,586.1288254,2
3494,55963,61373,586.2175364,3
3495,12746,62436,586.2360162,3
3496,61144,61369,586.3679164,6
3497,2419,62458,586.6339006,3
3498,8063,27619,586.6779355,2
3499,8445,13369,586.751225,2
3500,32167,61680,586.8151327,3
3501,54059,62696,587.0032652,4
3502,32439,53199,587.0221461,2
3503,8486,62126,587.0539441,3
3504,59753,59759,587.2205718,2
3505,12704,62303,587.2725091,3
3506,38840,62352,587.2966315,3
3507,61367,61603,587.3448731,4
3508,15264,25421,587.4325493,2
3509,44339,62078,587.445884,3
3510,61385,62530,587.6204557,5
3511,23462,47601,587.6359417,2
3512,60535,61275,587.654547,5
3513,28774,36991,587.6784835,2
3514,61931,62489,587.821685,6
3515,60701,62561,587.8371373,6
3516,9423,62165,587.8967596,5
3517,55574,61806,588.0765256,3
3518,61340,61474,588.1332615,5
3519,61026,61489,588.1951207,4
3520,4993,62874,588.2111016,5
3521,47580,63021,588.2498335,6
3522,13273,51631,588.3009434,2
3523,60980,62557,588.607032,7
3524,61772,61937,588.8072205,7
3525,39868,50255,588.8709536,2
3526,32613,33527,588.9473661,2
3527,60820,62953,588.9940577,4
3528,60186,60751,589.0234291,5
3529,23932,37898,589.0500828,2
3530,20536,45140,589.0594198,2
3531,51369,61261,589.1185506,3
3532,23142,61946,589.1779018,5
3533,45444,63162,589.2496924,5
3534,533,17627,589.2843117,2
3535,15885,62395,589.2902511,5
3536,22794,62665,589.401674,3
3537,25496,62780,589.401674,4
3538,61532,63049,589.9112322,7
3539,62087,62332,590.0307902,6
3540,5552,50190,590.10677,2
3541,38561,62361,590.1468744,3
3542,60458,62765,590.1673491,6
3543,16594,32629,590.1711616,2
3544,54329,62292,590.4286578,3
3545,24917,46160,590.598002,2
3546,62221,62973,590.6361703,7
3547,31612,40952,590.641177,2
3548,20275,60942,590.7582698,3
3549,2811,7831,591.25037,2
3550,36117,61838,591.2960341,4
3551,13875,61154,591.4003156,3
3552,51015,61913,591.4628757,3
3553,5239,59738,591.4803462,2
3554,8560,32112,591.5175399,2
3555,26757,29375,591.5800876,2
3556,30633,30693,591.6231909,2
3557,45861,63062,591.6502345,3
3558,77,42881,591.65446,2
3559,61111,62232,591.678291,5
3560,13689,17351,591.8868135,2
3561,11290,51062,591.9155345,2
3562,3019,30171,592.0025338,2
3563,1425,37365,592.0548961,2
3564,7729,62137,592.0655932,4
3565,7819,33295,592.1224536,2
3566,46029,63117,592.2460074,4
3567,56278,61688,592.4651889,3
3568,61297,61365,592.4830237,5
3569,29986,62094,592.649981,3
3570,8422,61222,592.6862576,5
3571,5341,18813,592.7579607,2
3572,14632,40072,592.9232665,2
3573,40796,60488,592.9319804,3
3574,61800,62096,592.9464563,4
3575,31843,61644,593.0664662,4
3576,58451,62713,593.3329588,3
3577,33957,33977,593.3506552,2
3578,60419,61597,593.5097063,7
3579,13950,37200,593.5216929,2
3580,21474,62844,593.5236586,3
3581,54027,62059,593.6059299,3
3582,60803,61350,593.6076145,4
3583,57362,61271,593.7005418,4
3584,9378,54070,593.7339472,2
3585,61128,61747,593.7634209,5
3586,60487,62234,593.8157683,6
3587,60052,62413,593.8612633,7
3588,2429,55127,593.8905623,2
3589,18256,41898,593.9040327,2
3590,1293,8451,593.96212,2
3591,2969,9382,594.0648113,2
3592,22478,41104,594.1413973,2
3593,12128,61155,594.1910467,3
3594,15168,16212,594.2120834,2
3595,61776,63025,594.4986924,10
3596,39106,61082,594.5709938,3
3597,2998,35116,594.6065926,2
3598,54784,58935,594.6267737,2
3599,18352,62791,594.9582618,3
3600,43446,61726,595.0526587,3
3601,12383,19058,595.502309,2
3602,12139,48515,595.545968,2
3603,60629,62228,595.6704746,7
3604,61363,62674,595.6983297,4
3605,10614,26870,595.9748317,2
3606,14181,36265,595.9823823,2
3607,60784,61945,595.9920022,5
3608,6142,36098,596.4067404,2
3609,2168,29382,596.438597,2
3610,30558,34666,596.8768717,2
3611,41641,59781,597.0636482,2
3612,21478,29099,597.1842262,2
3613,61124,62345,597.2454389,7
3614,61211,61757,597.4227984,6
3615,61168,61778,597.4288242,5
3616,12521,61753,597.5095536,3
3617,20699,63122,597.5367492,4
3618,38868,63199,597.6543036,3
3619,8512,62782,597.7673739,4
3620,43667,59021,597.9122009,2
3621,33191,40015,597.9799328,2
3622,835,23889,597.9908026,2
3623,3344,61364,598.1747236,4
3624,4319,4333,598.2741846,2
3625,55596,59041,598.2850491,2
3626,900,50746,598.3435468,2
3627,14498,46326,598.4129009,2
3628,20899,62811,598.4165216,3
3629,6,16218,598.4195852,2
3630,8625,32083,598.5006266,2
3631,15696,58198,598.5056391,2
3632,16304,27158,598.6317733,2
3633,38707,63188,598.6534891,3
3634,24064,51766,598.8213423,2
3635,4152,6082,599.0634357,2
3636,382,41986,599.2612118,2
3637,39041,62822,599.528398,5
3638,6499,61396,599.5573367,3
3639,15105,26029,599.5806868,2
3640,61870,62589,599.7006475,5
3641,60362,61706,599.7466132,4
3642,1472,63166,599.8231684,4
3643,6752,45004,599.8524819,2
3644,62231,62686,599.9501368,7
3645,28769,61801,599.9855554,3
3646,62062,63557,600.295344,4
3647,16254,62908,600.3912613,3
3648,60919,61382,600.4327328,5
3649,423,59749,600.4456678,2
3650,15073,62463,600.4748121,4
3651,61276,61711,600.5741697,6
3652,29296,33104,600.6846094,2
3653,18784,53094,600.7486995,2
3654,61259,61834,600.7614613,6
3655,61741,63085,600.788149,5
3656,62520,62939,600.8573042,6
3657,36534,41972,600.890173,2
3658,50956,61814,600.945089,3
3659,30906,33918,600.9866887,2
3660,609,60833,601.0085967,3
3661,49504,49664,601.0232941,2
3662,12367,35069,601.1073116,2
3663,60510,63082,601.1385864,5
3664,40132,62414,601.2101685,3
3665,20462,30010,601.4956359,2
3666,54664,61963,601.5457866,3
3667,6770,30549,601.7848453,2
3668,10413,54753,601.9210912,2
3669,21094,60818,601.9609622,3
3670,40525,63098,602.0045681,5
3671,22,27611,602.0788985,2
3672,61491,61497,602.0863172,8
3673,9827,21087,602.1993026,2
3674,28862,48625,602.3064004,2
3675,61507,61982,602.5161824,8
3676,46934,62150,602.7351547,3
3677,13649,16121,602.8316515,2
3678,40007,63243,602.8518336,7
3679,26667,62739,602.9776115,3
3680,55386,62579,603.0414579,3
3681,61343,62523,603.3144564,8
3682,3507,59908,603.3705329,2
3683,23614,39288,603.4359949,2
3684,6925,19243,603.5793237,2
3685,16887,62543,603.6047272,3
3686,60594,62927,603.605453,7
3687,60715,61345,603.6683692,4
3688,61234,62294,603.7090359,5
3689,6356,11537,603.7756206,2
3690,61404,63182,603.8186814,4
3691,1166,30118,603.8857508,2
3692,19304,30189,603.9122453,2
3693,58580,62493,603.9169369,3
3694,41289,62575,604.2361569,4
3695,52616,62980,604.3006978,4
3696,46360,51936,604.3740564,2
3697,11247,43023,604.4691886,2
3698,200,62831,604.5088916,3
3699,62805,62971,604.519644,4
3700,56575,62296,604.6078619,3
3701,60788,60861,604.7202108,5
3702,1445,63069,604.8294801,5
3703,62622,62764,604.924651,6
3704,61229,63391,604.9471051,7
3705,29810,30556,605.0404945,2
3706,60336,61004,605.0959703,5
3707,16186,38620,605.1380008,2
3708,61024,61864,605.2082837,5
3709,26401,28488,605.420515,2
3710,33654,51750,605.743345,2
3711,21684,52806,605.8258826,2
3712,36108,62954,605.8988364,5
3713,61961,62667,605.9092891,10
3714,61337,62845,606.0235969,5
3715,12365,62609,606.1050514,3
3716,7533,62590,606.1141257,4
3717,17984,62319,606.6810529,5
3718,30788,48692,606.6811354,2
3719,654,6054,606.8220497,2
3720,5786,38278,606.8813723,2
3721,60351,62647,606.897987,6
3722,40033,62684,606.9001565,5
3723,61631,62682,606.9217412,4
3724,60806,61930,607.0013729,6
3725,593,63580,607.4187188,4
3726,27068,35508,607.6512157,2
3727,61600,63065,607.660884,8
3728,3321,46685,607.7441896,2
3729,61749,63060,607.8642941,9
3730,2348,19636,608.069075,2
3731,61353,62438,608.1618754,5
3732,22398,62316,608.1883715,7
3733,47988,50553,608.2984465,2
3734,870,22173,608.371597,2
3735,61573,62494,608.4144695,8
3736,43972,50830,608.4381645,2
3737,61697,62289,608.4385754,4
3738,61978,62525,608.4974664,6
3739,18880,63125,608.5684021,5
3740,10545,51277,608.5803152,2
3741,450,47697,608.6509673,2
3742,441,53276,608.6657539,2
3743,62156,63046,608.8000493,4
3744,43019,50380,608.809494,2
3745,7188,62049,608.828383,3
3746,61389,62865,608.9466315,4
3747,61548,62538,609.0417063,5
3748,19227,62381,609.1286126,3
3749,8575,62915,609.1365474,3
3750,61540,62775,609.1395571,5
3751,16153,63058,609.404354,3
3752,60372,61739,609.4537171,8
3753,45037,62730,609.9068235,3
3754,62309,62546,609.9243122,6
3755,5443,23045,609.9418005,2
3756,22586,62135,610.0360645,3
3757,19735,62115,610.1212994,3
3758,14606,62660,610.3299654,4
3759,62016,62426,610.5243648,5
3760,41585,62514,610.5680415,3
3761,4507,61956,610.6280919,3
3762,42424,44582,610.653748,2
3763,14463,24329,610.7045112,2
3764,8124,28100,610.7257977,2
3765,61266,62354,610.7648211,5
3766,10420,16262,610.7994761,2
3767,41961,63155,610.9469426,4
3768,13528,37822,611.0008183,2
3769,19751,63151,611.1540995,4
3770,40923,57845,611.1677348,2
3771,26750,31239,611.2569018,2
3772,14114,26374,611.306797,2
3773,31348,61972,611.3482368,3
3774,522,38504,611.5848265,2
3775,12132,32835,611.670663,2
3776,61613,62893,611.9266802,7
3777,60915,63037,611.9467569,6
3778,40921,62482,612.1330193,4
3779,21352,56382,612.2099313,2
3780,62026,63088,612.2137426,6
3781,4003,11371,612.2156483,2
3782,1031,29057,612.2336155,2
3783,27270,60926,612.2894196,3
3784,32612,62555,612.3390129,6
3785,37591,50047,612.3471238,2
3786,60808,62777,612.3616578,5
3787,18193,24270,612.3634542,2
3788,41236,53418,612.4410176,2
3789,19651,61796,612.5387063,3
3790,34434,57526,612.6254973,2
3791,60745,62157,612.7214158,5
3792,60481,61759,612.7303648,4
3793,23255,48395,612.750357,2
3794,8530,28098,613.066065,2
3795,35334,36178,613.0937938,2
3796,38492,63376,613.1190749,5
3797,61626,62459,613.1221194,5
3798,7906,46462,613.1345692,2
3799,62250,62755,613.1355886,8
3800,39819,61427,613.2025223,3
3801,25704,61686,613.3191122,3
3802,61907,62128,613.3620464,6
3803,52965,61393,613.5069953,4
3804,4010,62722,613.5527687,3
3805,61485,62291,613.6028031,5
3806,27531,61745,613.7382721,3
3807,62540,63454,613.7570095,6
3808,9563,17750,613.8786525,2
3809,40024,61237,613.8797385,4
3810,60720,62038,613.9372932,4
3811,54223,62958,613.9712263,3
3812,33628,62034,613.9792342,4
3813,21518,36395,614.1880819,2
3814,62304,63106,614.3118101,6
3815,56138,61195,614.3683748,4
3816,50094,51436,614.4176104,2
3817,37101,63487,614.5147137,3
3818,57418,62164,614.5437332,4
3819,3373,62612,614.7031804,3
3820,40344,51166,614.7316488,2
3821,27309,27737,614.7340889,2
3822,45074,46602,614.8991787,2
3823,13007,13107,614.9691049,2
3824,59902,61895,615.0243898,3
3825,10377,26684,615.0869857,2
3826,40924,62371,615.1571615,3
3827,19088,50656,615.2950512,2
3828,30271,50627,615.3072403,2
3829,60676,62143,615.3108699,5
3830,21398,62728,615.3405561,3
3831,13974,60851,615.6321954,3
3832,4248,63081,615.8446774,4
3833,743,781,615.9399321,2
3834,30926,51002,616.0089285,2
3835,51250,55169,616.0211035,2
3836,60702,61942,616.0877914,6
3837,35549,35553,616.1347255,2
3838,27862,41026,616.1963973,2
3839,12403,48093,616.3927319,2
3840,32920,53813,616.4446447,2
