,1,2,3,4
2414,30372,32002,8856.53845,21
2415,13485,21473,8857.4314,2
2416,5601,11829,8857.523751,2
2417,30240,30433,8857.618935,5
2418,26695,30613,8857.995879,3
2419,23807,31575,8858.195433,3
2420,12563,30764,8858.492705,3
2421,28797,32034,8860.290475,5
2422,2399,31062,8861.790948,6
2423,6425,22645,8863.403071,2
2424,11693,11931,8865.452329,2
2425,8521,11709,8865.826639,2
2426,4162,8751,8867.874323,2
2427,3504,31338,8868.203407,3
2428,31048,31811,8868.994325,6
2429,19626,26288,8871.217109,2
2430,20611,20628,8871.670418,2
2431,1199,10584,8871.826137,2
2432,21654,29755,8872.111023,2
2433,24573,30540,8872.277517,3
2434,27485,31641,8872.844734,3
2435,28699,28783,8873.301697,2
2436,7346,13798,8873.950755,2
2437,7503,19721,8874.182554,2
2438,30527,31550,8875.018958,4
2439,10741,31395,8875.620729,4
2440,7249,7572,8876.259854,2
2441,6025,27018,8877.793307,2
2442,31082,31420,8878.916026,5
2443,3872,3904,8883.789338,2
2444,3089,12440,8884.371615,2
2445,18907,27316,8885.418955,2
2446,7940,31742,8886.67694,28
2447,20560,31233,8887.126982,3
2448,16259,16360,8889.53604,2
2449,7970,15207,8889.899943,2
2450,1467,21224,8890.06721,2
2451,8297,19172,8891.752358,2
2452,20745,31100,8896.042172,3
2453,14470,31360,8896.214285,5
2454,18139,30995,8896.81383,3
2455,5746,31454,8896.86027,3
2456,15087,31224,8897.209684,4
2457,22512,31223,8897.396046,5
2458,18181,21621,8899.502402,2
2459,28402,28405,8899.605722,2
2460,6562,8030,8900.035,2
2461,26079,31872,8900.149428,4
2462,15673,20605,8900.502626,2
2463,30942,30985,8900.644087,12
2464,9212,31190,8901.209993,3
2465,1251,1260,8901.62957,2
2466,10714,12757,8904.394252,2
2467,27511,31860,8907.300788,3
2468,1121,2203,8907.54231,2
2469,16027,31899,8908.791603,4
2470,31401,31655,8908.792732,5
2471,18449,23425,8909.142271,2
2472,4212,4320,8909.834566,2
2473,31315,31541,8909.87253,4
2474,31191,31762,8910.073507,16
2475,25677,31781,8910.157633,7
2476,2470,15328,8911.497349,2
2477,10375,30876,8911.522597,3
2478,622,31007,8912.121847,8
2479,14789,19712,8912.336338,2
2480,8125,11714,8912.592103,2
2481,29155,29167,8913.970552,2
2482,17685,31517,8914.104077,4
2483,8344,18247,8914.422528,2
2484,4832,30983,8914.655892,3
2485,22544,31535,8914.787098,3
2486,9357,30699,8914.790822,6
2487,30770,31251,8914.845147,4
2488,7630,18776,8917.845816,2
2489,4971,15961,8918.042722,2
2490,21428,31300,8919.171542,3
2491,24323,31628,8919.40908,3
2492,8103,31202,8919.696164,3
2493,28639,28641,8920.0838,2
2494,12843,31372,8920.62056,11
2495,7273,20540,8921.473477,2
2496,26676,31696,8925.072623,3
2497,7389,31951,8925.17322,3
2498,921,31180,8925.39424,3
2499,12087,17640,8925.485589,2
2500,6654,13099,8925.621939,2
2501,15322,24030,8927.566354,2
2502,30664,31063,8927.631293,4
2503,20692,28044,8927.773295,2
2504,13564,31521,8927.865161,3
2505,31130,31442,8928.021558,5
2506,8460,31787,8929.419438,4
2507,29448,30814,8930.607613,3
2508,30931,31544,8932.366114,5
2509,11299,30237,8933.130536,4
2510,10181,31932,8933.65847,3
2511,31405,31571,8934.682311,8
2512,28660,28661,8936.102898,2
2513,1952,31820,8936.429376,3
2514,23650,26425,8936.955802,2
2515,31284,31577,8939.224827,4
2516,6029,31713,8939.81556,9
2517,22990,31864,8940.008921,5
2518,416,30872,8940.704726,5
2519,9448,11884,8942.352878,2
2520,18702,31090,8942.818493,5
2521,16431,21180,8942.967349,2
2522,30879,31171,8943.260684,6
2523,23192,31746,8945.942253,5
2524,9371,17067,8946.278109,2
2525,6601,13019,8946.442198,2
2526,21776,29579,8947.435499,2
2527,2274,27221,8949.231699,2
2528,12107,31276,8950.435185,3
2529,8338,8340,8952.773704,2
2530,17634,17876,8953.748712,2
2531,9003,16022,8955.723366,2
2532,2181,32100,8956.502828,5
2533,17798,23206,8957.46415,2
2534,29456,29466,8957.782259,2
2535,27036,32220,8958.423113,3
2536,10028,13716,8958.551166,2
2537,14714,19696,8958.905681,2
2538,8725,27079,8959.060609,2
2539,2192,4865,8959.643966,2
2540,30553,31842,8959.857477,5
2541,14245,14340,8960.194697,2
2542,6364,11343,8961.647114,2
2543,4521,4526,8962.462999,2
2544,16008,16011,8963.031853,2
2545,6095,8698,8963.407667,2
2546,16686,16719,8965.090128,2
2547,25978,26106,8966.664597,2
2548,13481,13501,8966.920263,2
2549,29221,29231,8967.052749,2
2550,29405,32115,8968.866818,3
2551,29055,31566,8969.290292,3
2552,31078,31862,8969.489097,8
2553,4903,15296,8970.148828,2
2554,11703,31474,8970.664645,4
2555,31861,32045,8971.229596,5
2556,14852,17827,8972.153811,2
2557,14172,20680,8973.101972,2
2558,3314,26503,8974.156673,2
2559,13519,31720,8975.809304,3
2560,735,18478,8975.885026,2
2561,15600,27760,8976.244148,2
2562,7136,31196,8978.372766,6
2563,11278,31715,8979.620927,3
2564,22881,30975,8980.164568,3
2565,5446,12498,8981.989869,2
2566,10913,31656,8982.916137,3
2567,13831,31830,8983.134525,5
2568,19634,30786,8983.419356,3
2569,4898,15232,8983.770144,2
2570,25130,31518,8984.417084,3
2571,15074,16018,8985.507053,2
2572,2734,30441,8986.543125,3
2573,30798,31310,8987.179118,4
2574,14223,14238,8989.531578,2
2575,14318,14333,8990.419901,2
2576,20165,32110,8991.744073,6
2577,20279,32156,8992.826808,3
2578,12067,20615,8994.370906,2
2579,12149,31040,8995.043812,8
2580,28533,31283,8995.240536,5
2581,16129,22516,8997.093031,2
2582,28297,28731,8997.264584,2
2583,26115,32261,8997.471628,5
2584,16173,16298,8998.488484,2
2585,31475,31674,9000.405857,16
2586,29085,29101,9001.241081,2
2587,12858,31271,9003.254884,4
2588,4947,21580,9004.207183,2
2589,12263,19111,9004.327349,2
2590,8615,28870,9005.42914,2
2591,1566,31749,9007.360699,7
2592,28743,30861,9007.365486,3
2593,4807,27728,9009.153234,2
2594,25819,32223,9009.385162,3
2595,23069,24865,9010.30277,2
2596,4661,11776,9010.519519,2
2597,4888,19536,9011.358777,2
2598,8830,19571,9011.418534,2
2599,7449,30844,9012.175892,5
2600,24826,31105,9012.373124,4
2601,5675,31366,9012.598968,4
2602,3613,26577,9013.233715,2
2603,22871,31998,9013.260601,4
2604,4148,31819,9013.875249,5
2605,22145,32103,9014.168455,6
2606,22619,31661,9015.971201,5
2607,16859,16864,9016.202027,2
2608,16763,31197,9016.645385,3
2609,13931,31509,9016.991239,4
2610,17071,31892,9017.125799,3
2611,15511,24554,9017.496937,2
2612,30328,30966,9018.274766,8
2613,9002,31440,9018.776395,3
2614,14839,31099,9018.797684,3
2615,30842,31407,9019.012892,7
2616,26502,30679,9020.658055,8
2617,8770,12399,9021.157243,2
2618,7267,9439,9021.623856,2
2619,26300,32273,9023.086897,12
2620,4887,27439,9025.941004,2
2621,4843,8353,9028.832483,2
2622,12950,26057,9029.655531,2
2623,10683,10690,9030.96512,2
2624,3032,15942,9031.703051,2
2625,17998,31436,9031.784283,3
2626,8784,26579,9031.829715,2
2627,13985,31647,9032.289835,3
2628,11910,24118,9033.019152,2
2629,31355,31498,9033.032409,11
2630,29371,29378,9035.337238,2
2631,28615,28642,9036.747534,2
2632,27904,31439,9036.749858,3
2633,28281,28347,9037.217105,2
2634,7204,27226,9037.568257,2
2635,9072,23796,9041.191238,2
2636,20606,26411,9043.000995,2
2637,16976,31295,9043.810941,3
2638,31444,32173,9043.983995,4
2639,19542,31485,9044.4785,3
2640,21035,21063,9045.594066,2
2641,1767,12645,9045.68129,2
2642,16266,16267,9045.997347,2
2643,31666,31979,9046.118228,4
2644,13552,31694,9046.583701,4
2645,30718,30848,9046.69821,4
2646,4180,21705,9046.807393,2
2647,20350,24394,9047.757623,2
2648,28607,28668,9047.772433,2
2649,22718,29482,9049.79602,2
2650,31940,32240,9050.859096,17
2651,2732,7731,9051.42022,2
2652,20792,30912,9051.506981,7
2653,16280,16281,9051.585552,2
2654,18170,31218,9054.791402,3
2655,14530,29881,9055.822805,3
2656,16639,16640,9056.173971,2
2657,22024,31453,9056.691357,4
2658,12292,23838,9057.137627,2
2659,11819,31668,9057.76514,3
2660,9349,14820,9058.553637,2
2661,11163,31599,9059.143098,6
2662,28289,28326,9059.563179,2
2663,31586,31660,9059.972427,13
2664,29189,29194,9060.524543,2
2665,8813,31473,9061.557129,6
2666,16839,16916,9061.610398,2
2667,5464,21567,9062.836642,2
2668,26185,31775,9063.189394,3
2669,9417,31763,9063.877206,5
2670,28550,28551,9064.566895,2
2671,10969,20330,9065.100716,2
2672,29278,29283,9065.11423,2
2673,11194,31626,9066.499508,3
2674,27907,27910,9069.155749,2
2675,21347,31926,9071.278962,3
2676,5527,31506,9071.561927,5
2677,17628,23595,9071.727013,2
2678,8491,31152,9071.960372,5
2679,16,31175,9072.837998,3
2680,17709,19633,9072.849387,2
2681,5426,32123,9073.875881,5
2682,14908,14989,9074.1755,2
2683,30611,31548,9075.525081,4
2684,13209,31985,9078.172283,3
2685,29213,31540,9078.850147,3
2686,27932,31364,9078.956915,3
2687,2526,7256,9079.797079,2
2688,18187,18202,9080.768029,2
2689,31893,32232,9081.602053,9
2690,19073,32143,9081.757998,3
2691,12670,18186,9082.409592,2
2692,16331,31765,9083.538352,4
2693,18224,18874,9084.648425,2
2694,22457,22462,9086.383879,2
2695,22664,31750,9087.147178,4
2696,14644,31432,9087.92656,4
2697,4991,5037,9088.490689,2
2698,10839,17992,9089.130651,2
2699,12297,12336,9089.811109,2
2700,31195,31724,9090.098927,6
2701,20242,31764,9090.590997,3
2702,31278,31727,9091.519059,15
2703,16342,16345,9092.595999,2
2704,12737,29672,9093.902573,2
2705,12504,31619,9093.950828,7
2706,10209,10221,9094.038102,2
2707,31275,31683,9095.931263,5
2708,31557,32081,9096.066681,7
2709,14665,19437,9096.403795,2
2710,20025,27842,9096.905243,2
2711,14795,19417,9097.531094,2
2712,17604,22642,9098.250381,2
2713,17548,27357,9100.298567,2
2714,15952,23461,9100.628824,2
2715,31495,31812,9100.637627,31
2716,4256,32030,9101.909781,3
2717,6798,31622,9102.837964,3
2718,15707,31248,9103.203685,3
2719,31591,31601,9106.010334,5
2720,23723,32138,9106.547686,7
2721,28592,28600,9107.350822,2
2722,15373,27814,9108.259054,2
2723,6682,8563,9108.553947,2
2724,973,3134,9109.003348,2
2725,3933,30747,9109.150198,3
2726,9025,32257,9109.70822,9
2727,27396,32111,9111.019994,3
2728,30948,31065,9111.931793,6
2729,11886,21178,9114.08251,2
2730,6057,22618,9114.826109,2
2731,6037,31172,9115.921804,3
2732,1122,2775,9116.072235,2
2733,2195,30497,9118.666496,3
2734,29366,29375,9118.708626,2
2735,16850,16851,9118.987608,2
2736,19689,31770,9119.810287,4
2737,21334,22537,9120.581835,2
2738,10414,32246,9120.936748,4
2739,13437,31480,9121.045134,3
2740,8529,24827,9121.297167,2
2741,1262,28083,9122.008332,2
2742,2531,31483,9122.631108,3
2743,1009,30638,9122.638909,3
2744,4574,28427,9122.689351,2
2745,8674,31680,9122.747749,4
2746,28718,31115,9123.308574,3
2747,10019,10229,9124.310056,2
2748,242,25029,9125.569188,2
2749,29031,30721,9125.605222,3
2750,4848,18221,9126.695788,2
2751,5885,27948,9127.889899,2
2752,26446,26504,9128.458632,2
2753,30789,31996,9129.159928,6
2754,30845,30888,9130.436189,4
2755,5370,24076,9130.687214,2
2756,8402,15395,9130.974318,2
2757,12196,26985,9133.483946,2
2758,7006,18925,9134.08441,2
2759,29129,29234,9135.032786,2
2760,29070,29077,9136.613432,2
2761,26734,31814,9137.730772,7
2762,16368,16507,9139.169273,2
2763,31617,31859,9139.85154,10
2764,9133,10799,9142.196071,2
2765,17765,27610,9143.916229,2
2766,3313,22561,9146.823547,2
2767,12880,31769,9147.056558,3
2768,31449,31807,9148.447391,10
2769,7380,12841,9148.588197,2
2770,12419,31863,9150.629344,5
2771,20384,31780,9150.718709,5
2772,29190,29192,9151.466713,2
2773,5733,25640,9152.061079,2
2774,12540,17736,9152.093913,2
2775,8446,18985,9152.299766,2
2776,12405,32174,9152.444154,4
2777,26973,31919,9153.149941,4
2778,6035,32038,9154.286016,6
2779,13472,14721,9154.523854,2
2780,30990,31428,9156.314976,5
2781,16647,32017,9157.398211,3
2782,23703,26482,9157.549017,2
2783,26568,27014,9158.692811,2
2784,3250,32163,9160.101146,3
2785,1850,31140,9160.110079,4
2786,21080,23981,9161.208545,2
2787,1959,19359,9161.39127,2
2788,31574,31679,9161.496961,10
2789,39,6274,9163.260064,2
2790,23762,31155,9164.320215,3
2791,7365,31898,9164.471011,20
2792,1189,31531,9165.612865,6
2793,5766,23917,9167.33969,2
2794,12355,31678,9169.651965,4
2795,23630,31700,9169.681803,19
2796,12463,12885,9170.321587,2
2797,20587,31993,9171.132446,6
2798,9318,27882,9171.289277,2
2799,1336,7578,9171.519939,2
2800,2546,31066,9171.981702,3
2801,29228,29297,9172.540542,2
2802,1023,5827,9172.95732,2
2803,8653,31435,9175.219997,3
2804,16754,16903,9175.327188,2
2805,10721,31958,9175.332056,4
2806,5851,22573,9176.998039,2
2807,5345,7894,9177.032963,2
2808,8997,13100,9177.883906,2
2809,31833,32137,9178.718867,19
2810,31552,32037,9178.842973,13
2811,5740,13818,9179.0402,2
2812,17777,22121,9179.504181,2
2813,10938,31160,9179.648486,3
2814,1015,24419,9179.869171,2
2815,24846,31525,9181.798898,3
2816,28861,30802,9183.23006,3
2817,9658,11756,9184.158263,2
2818,6697,31675,9184.446082,4
2819,28793,28801,9184.801359,2
2820,9176,21555,9186.685039,2
2821,2629,31080,9187.150429,3
2822,906,1030,9192.287147,2
2823,16587,16590,9192.605724,2
2824,11399,26665,9192.759433,2
2825,30945,31120,9193.433492,7
2826,32021,32109,9193.44278,7
2827,28624,28839,9193.809058,2
2828,24607,31255,9193.816636,3
2829,27400,27402,9194.016478,2
2830,15378,31725,9194.072094,3
2831,32028,32384,9194.454479,8
2832,19660,31332,9194.886967,3
2833,14587,20931,9195.073518,2
2834,30766,31782,9195.274145,7
2835,14768,24261,9196.064376,2
2836,5799,5892,9196.383691,2
2837,15284,31441,9196.864429,3
2838,18405,24914,9197.415561,2
2839,26639,30501,9197.878741,6
2840,61,24447,9198.07344,2
2841,7544,32309,9198.307815,3
2842,4181,31794,9198.738301,3
2843,4479,25852,9199.209586,2
2844,798,22823,9199.652276,2
2845,28301,28543,9199.747497,2
2846,28246,28293,9199.985489,2
2847,29305,29313,9200.198802,2
2848,6365,6570,9200.835614,2
2849,28535,28873,9201.508789,2
2850,802,31268,9202.697005,11
2851,6517,7311,9203.235735,2
2852,10727,17858,9203.294247,2
2853,12234,32080,9203.404191,5
2854,27651,27681,9203.658566,2
2855,9771,31817,9204.439534,6
2856,4603,12436,9204.548658,2
2857,825,30896,9206.844555,3
2858,5996,15492,9207.096882,2
2859,10161,10220,9207.529582,2
2860,17936,22260,9207.866039,2
2861,30435,30567,9208.177073,4
2862,5461,31477,9208.412024,3
2863,8990,31069,9209.419281,4
2864,3169,8841,9209.483373,2
2865,30997,32003,9210.941924,5
2866,17649,26231,9211.371342,2
2867,1786,5428,9211.576955,2
2868,3897,30959,9212.161147,3
2869,1173,21064,9212.295914,2
2870,73,26072,9212.605278,2
2871,29255,29259,9213.37506,2
2872,14054,24002,9214.816276,2
2873,15474,32411,9215.264429,4
2874,654,18065,9215.328263,2
2875,2204,23851,9217.747339,2
2876,28939,28940,9217.842101,2
2877,6053,31759,9219.318693,4
2878,4680,4681,9219.39754,2
2879,24465,30686,9219.510204,5
2880,12811,31792,9219.882447,4
2881,5399,18062,9221.065719,2
2882,3837,24351,9221.446307,2
2883,30493,30767,9221.451946,4
2884,22954,31924,9223.167641,3
2885,11529,23373,9223.476243,2
2886,1940,31836,9224.321384,3
2887,11241,24641,9224.442964,2
2888,21254,30494,9225.364762,3
2889,19687,20034,9225.504485,2
2890,6996,19330,9226.905874,2
2891,26566,31041,9229.086863,4
2892,5075,32206,9230.578494,4
2893,31298,32207,9231.460249,9
2894,6294,6581,9232.890284,2
2895,29095,29099,9233.593775,2
2896,9445,17111,9234.205705,2
2897,20267,32153,9234.597457,5
2898,11237,27412,9236.878694,2
2899,22389,23806,9237.552165,2
2900,2311,22653,9238.046222,2
2901,19274,24442,9238.383138,2
2902,14682,28406,9240.344312,2
2903,25731,32145,9241.106121,3
2904,26948,26955,9242.063622,2
2905,29673,29687,9242.863409,2
2906,13014,18455,9243.01942,2
2907,27875,32082,9243.587759,3
2908,28454,31911,9244.292275,4
2909,26920,31858,9245.02102,3
2910,10232,10237,9245.902606,2
2911,13480,14623,9245.963498,2
2912,31597,31841,9247.371579,13
2913,29146,29147,9247.620667,2
2914,16509,16683,9247.860401,2
2915,12464,31912,9248.76599,3
2916,12537,31983,9249.149291,5
2917,8332,31685,9249.965459,3
2918,5890,10115,9250.619709,2
2919,30577,31375,9250.700413,5
2920,11579,32158,9250.742649,9
2921,21423,26921,9251.724542,2
2922,16583,16612,9251.974816,2
2923,26971,26982,9252.03075,2
2924,22349,32504,9252.846166,4
2925,4556,7099,9253.05409,2
2926,9726,31367,9254.116345,3
2927,9496,14632,9257.202061,2
2928,17114,20320,9258.36303,2
2929,24980,31164,9259.313437,3
2930,28537,28625,9259.473149,2
2931,14685,14770,9259.709229,2
2932,1784,12482,9263.739472,2
2933,20730,21308,9264.515746,2
2934,1613,6716,9264.751805,2
2935,3891,25842,9265.238691,2
2936,13238,31272,9266.136807,3
2937,31382,32020,9266.666283,11
2938,13862,31891,9267.029765,3
2939,9089,32301,9268.776243,7
2940,4042,8461,9270.04137,2
2941,2578,15436,9270.132631,2
2942,3331,23155,9271.656378,2
2943,9014,31726,9271.666706,4
2944,7233,13411,9273.754526,2
2945,5006,7407,9274.687811,2
2946,28431,28447,9275.095148,2
2947,19228,31686,9277.906305,5
2948,13429,31870,9278.058885,3
2949,15349,26926,9278.192389,2
2950,4312,30830,9278.669231,5
2951,31461,32215,9279.207175,34
2952,4604,32545,9280.391461,3
2953,1202,32079,9280.636006,3
2954,29390,29395,9281.337835,2
2955,30583,30665,9282.178139,4
2956,29387,29403,9282.426084,2
2957,24637,31831,9283.332089,3
2958,6121,24034,9283.345625,2
2959,12220,31110,9283.78863,3
2960,6266,11837,9284.837963,2
2961,7742,32378,9285.50199,6
2962,12335,31229,9286.070581,4
2963,4940,27972,9286.163524,2
2964,11515,31793,9287.33409,4
2965,10755,10774,9287.425424,2
2966,6454,30467,9288.216244,3
2967,18856,32346,9288.60662,6
2968,23415,31625,9288.715869,4
2969,26175,26179,9289.456873,2
2970,4459,11685,9289.668832,2
2971,22659,22662,9290.076641,2
2972,24314,31452,9290.860671,3
2973,23231,31032,9291.128295,3
2974,13471,13503,9291.273271,2
2975,7137,31754,9291.633315,3
2976,26867,31865,9292.973304,4
2977,28882,30934,9293.624661,3
2978,11296,32425,9293.664796,3
2979,28531,31612,9293.738232,3
2980,4842,11865,9293.86701,2
2981,1834,18711,9294.303739,2
2982,12957,31956,9294.403522,4
2983,2083,22676,9294.879074,2
2984,507,5442,9295.113178,2
2985,13728,31966,9295.332517,5
2986,13231,30675,9295.75135,4
2987,24622,27723,9295.8949,2
2988,19127,21535,9298.899774,2
2989,23610,31157,9299.859848,5
2990,16629,31148,9303.953729,3
2991,8818,10948,9304.762383,2
2992,28640,28667,9306.98571,2
2993,19717,26653,9307.28317,2
2994,31716,32161,9307.992421,9
2995,28312,28487,9308.598982,2
2996,7921,31011,9308.796055,3
2997,8435,31915,9310.0215,3
2998,1049,8986,9310.301284,2
2999,29200,31923,9313.132216,3
3000,29064,30963,9313.144403,3
3001,3521,23760,9313.737059,2
3002,22692,31266,9314.132023,3
3003,28675,28849,9314.462518,2
3004,31663,31933,9314.553703,7
3005,31605,32320,9314.696782,12
3006,7722,20971,9315.843386,2
3007,28473,31529,9315.936042,3
3008,31895,32481,9315.9381,17
3009,23747,28057,9316.005904,2
3010,21593,30970,9316.761848,3
3011,29416,29425,9317.854903,2
3012,77,12425,9318.06584,2
3013,14529,32018,9319.14118,3
3014,16264,16265,9319.360815,2
3015,16299,28898,9319.848443,2
3016,31053,31828,9320.853412,12
3017,9095,31179,9323.140994,3
3018,31588,31710,9325.677402,4
3019,23052,25561,9327.028787,2
3020,6754,31920,9328.414726,5
3021,21418,32088,9330.473086,3
3022,10163,31344,9333.178755,3
3023,31783,31982,9333.55807,8
3024,20114,31604,9333.595984,3
3025,31614,32192,9335.179797,18
3026,19636,31579,9335.577004,3
3027,26117,26981,9335.584288,2
3028,31028,31122,9336.365074,5
3029,23890,31692,9336.613822,3
3030,1038,9088,9337.242259,2
3031,11344,31832,9338.97912,3
3032,29183,29195,9339.148944,2
3033,7762,11767,9339.596672,2
3034,27871,27876,9340.764958,2
3035,8839,31804,9341.042824,11
3036,1205,25989,9341.09469,2
3037,13725,26184,9344.057363,2
3038,27630,32104,9344.32234,3
3039,20385,30868,9345.732805,3
3040,23396,32360,9347.039014,3
3041,4102,31132,9349.4264,4
3042,5209,18205,9349.4633,2
3043,31869,32233,9349.578636,6
3044,14526,24414,9351.20126,2
3045,29443,29453,9351.427164,2
3046,30955,31286,9352.624872,6
3047,7985,32355,9352.796857,7
3048,6400,14800,9352.915695,2
3049,24871,31213,9353.052372,4
3050,7022,15626,9353.714396,2
3051,14574,31256,9354.066976,3
3052,6899,6902,9354.391589,2
3053,20624,31608,9354.655953,5
3054,28476,28580,9355.308172,2
3055,9137,14704,9356.925884,2
3056,14541,32594,9356.982393,4
3057,16873,30898,9357.897387,4
3058,26501,32455,9359.030926,6
3059,6138,32408,9359.707638,12
3060,11220,31279,9360.054594,7
3061,7968,31667,9360.594497,3
3062,14732,32392,9361.03041,4
3063,8785,31650,9361.229816,3
3064,24579,32212,9361.838744,4
3065,28749,31889,9362.01764,5
3066,1416,32290,9362.335131,9
3067,28042,31991,9362.826799,3
3068,19734,31613,9366.257364,3
3069,16335,16365,9366.760166,2
3070,14755,29478,9367.120956,2
3071,17040,31989,9367.935792,3
3072,5836,8037,9370.35565,2
3073,18189,23977,9371.125013,2
3074,6068,6094,9371.128587,2
3075,10620,31532,9371.398081,3
3076,8758,32044,9371.749263,9
3077,28442,31797,9373.851859,3
3078,28665,31809,9375.861543,3
3079,10099,31246,9376.067548,4
3080,16944,16945,9376.703525,2
3081,28463,30592,9376.815362,3
3082,19678,24970,9378.058434,2
3083,22076,31627,9378.240862,3
3084,27712,32199,9379.125386,4
3085,28687,28689,9379.230725,2
3086,1335,32241,9380.98735,3
3087,16456,16624,9381.002185,2
3088,31277,32451,9381.809154,4
3089,16760,16904,9382.662202,2
3090,5990,6049,9382.846476,2
3091,18852,26156,9383.432794,2
3092,16577,16582,9383.949009,2
3093,7585,23575,9384.297789,2
3094,6452,6453,9384.665471,2
3095,19497,23710,9385.316457,2
3096,11748,27431,9388.77484,2
3097,12559,31653,9390.429064,3
3098,3266,15908,9391.393667,2
3099,24897,32259,9394.671078,3
3100,6597,14920,9401.975856,2
3101,15555,32197,9402.049484,4
3102,5947,31424,9402.216405,3
3103,3371,32630,9402.648138,3
3104,16285,16286,9402.695199,2
3105,19922,32027,9403.596551,5
3106,3690,4774,9403.958581,2
3107,10967,31887,9404.672456,3
3108,9299,28070,9406.049968,2
3109,28262,28814,9406.22799,2
3110,28283,28500,9407.01653,2
3111,11743,29552,9408.283956,2
3112,6002,19588,9408.382805,2
3113,6042,32844,9408.633847,6
3114,7563,32248,9408.709449,5
3115,8057,12848,9409.66163,2
3116,29315,29322,9410.427089,2
3117,28918,30943,9410.568624,4
3118,3199,29489,9410.705181,2
3119,7713,31852,9412.296602,3
3120,14699,18615,9413.70878,2
3121,11084,23598,9414.203153,2
3122,3855,3869,9414.270922,2
3123,17430,31928,9414.346702,8
3124,30682,31370,9414.853424,4
3125,2992,15173,9415.074721,2
3126,417,32314,9416.358019,4
3127,3774,5681,9416.726873,2
3128,31309,31938,9416.861898,4
3129,3988,6234,9417.173674,2
3130,1354,18370,9417.334336,2
3131,12512,22861,9417.983489,2
3132,4485,31587,9418.668448,4
3133,1647,1733,9418.877693,2
3134,31208,31942,9418.968316,5
3135,14598,30915,9419.495758,3
3136,24021,31479,9420.285721,10
3137,4651,24437,9420.929041,2
3138,1227,32271,9420.978868,4
3139,27074,31838,9421.197942,3
3140,6338,31846,9421.742284,3
3141,23719,26349,9422.952934,2
3142,19527,25533,9422.971983,2
3143,4177,31717,9423.418576,3
3144,19725,30738,9424.277638,3
3145,2333,31072,9426.241501,4
3146,28831,28910,9427.62494,2
3147,19064,31886,9427.662064,4
3148,9587,32370,9428.556216,8
3149,29135,29142,9428.868755,2
3150,790,6371,9428.978842,2
3151,28638,28843,9430.511704,2
3152,6514,18565,9430.570343,2
3153,11329,32369,9430.746771,3
3154,6712,12668,9431.000795,2
3155,22171,31103,9432.828049,3
3156,270,31368,9434.353705,4
3157,22563,25806,9435.167513,2
3158,6,31600,9436.242437,3
3159,22048,25853,9436.825949,2
3160,22607,31281,9438.968111,3
3161,5621,32216,9440.218288,3
3162,26694,32423,9440.277517,5
3163,28976,32167,9445.036721,4
3164,8585,27477,9445.599293,2
3165,23699,31580,9446.512637,3
3166,14777,23088,9446.802528,2
3167,22014,30824,9448.279879,4
3168,18829,21330,9448.496335,2
3169,23486,23497,9449.871004,2
3170,6573,9307,9450.927415,2
3171,7741,8974,9451.712173,2
3172,21520,32132,9452.742424,3
3173,5818,27831,9452.959801,2
3174,2389,31699,9453.323754,3
3175,30739,31741,9453.337453,4
3176,19763,28865,9453.556262,2
3177,10231,21025,9453.577841,2
3178,8062,26475,9454.352384,2
3179,7027,22488,9455.025383,2
3180,23754,31222,9455.806153,3
3181,20708,31689,9456.611109,4
3182,7364,30548,9456.932025,3
3183,19525,32073,9457.66756,4
3184,10253,31961,9457.931166,6
3185,31476,32505,9459.242992,11
3186,7156,12110,9459.265511,2
3187,21540,32189,9459.277342,4
3188,6103,23528,9459.425987,2
3189,28635,31837,9459.446372,4
3190,12804,20659,9461.679766,2
3191,4800,24886,9462.165714,2
3192,6114,11891,9462.930307,2
3193,19303,31337,9464.892885,3
3194,12382,29509,9465.131589,2
3195,32052,32431,9465.231538,16
3196,24199,26468,9466.051447,2
3197,4339,18162,9466.43539,2
3198,7941,14775,9467.056776,2
3199,16890,31316,9468.81404,4
3200,29285,29299,9469.489691,2
3201,7004,27993,9469.510283,2
3202,4223,28920,9470.255804,2
3203,18772,22639,9470.805457,2
3204,28284,31638,9470.852672,3
3205,18179,31816,9472.776203,3
3206,4853,4953,9473.458555,2
3207,29220,29227,9474.060112,2
3208,24221,32497,9474.806735,4
3209,12821,24757,9475.185328,2
3210,1743,7268,9475.61006,2
3211,3319,21739,9476.189002,2
3212,11198,17658,9476.56098,2
3213,29170,31909,9476.719113,7
3214,31451,31768,9477.436134,6
3215,5091,5390,9478.656392,2
3216,5686,15523,9479.20867,2
3217,13808,26661,9480.009124,2
3218,7239,26004,9481.500883,2
3219,14261,14356,9481.927863,2
3220,25094,25107,9482.508582,2
3221,18767,32075,9482.938152,3
3222,437,32444,9483.419215,7
3223,18086,32070,9484.830035,8
3224,31801,32499,9485.658445,9
3225,5482,24407,9486.456609,2
3226,5130,31735,9486.68661,4
3227,2905,14700,9487.413346,2
3228,21718,21778,9487.595375,2
3229,31492,31493,9490.847275,4
3230,4017,32607,9490.952753,4
3231,5823,32342,9490.967232,4
3232,26600,32036,9491.450319,4
3233,9282,31642,9492.236477,3
3234,6583,32076,9492.744441,12
3235,6647,31464,9493.289893,3
3236,30854,31348,9494.204364,4
3237,22723,29474,9494.551648,2
